t,rho
146860,0.02024533
146870,0.01977067
146880,0.01947200
146890,0.01998933
146900,0.02068267
146910,0.02091200
146920,0.01929067
146930,0.01936533
146940,0.01912533
146950,0.01930667
146960,0.02041600
146970,0.01963200
146980,0.01962667
146990,0.01886933
147000,0.02033600
147010,0.01976533
147020,0.01917867
147030,0.01958400
147040,0.02017600
147050,0.01891200
147060,0.01933867
147070,0.02006400
147080,0.01977600
147090,0.02025067
147100,0.01944533
147110,0.01876800
147120,0.01970667
147130,0.01944000
147140,0.02039467
147150,0.02051200
147160,0.01879467
147170,0.01955200
147180,0.01913067
147190,0.01938133
147200,0.01958933
147210,0.01945067
147220,0.02052800
147230,0.02010133
147240,0.01980800
147250,0.01955733
147260,0.02006400
147270,0.01875733
147280,0.01960000
147290,0.01988800
147300,0.01905067
147310,0.02032000
147320,0.01882667
147330,0.01983467
147340,0.01921600
147350,0.01872533
147360,0.01940800
147370,0.01903467
147380,0.01990933
147390,0.01938667
147400,0.01882133
147410,0.02049600
147420,0.01988267
147430,0.02054933
147440,0.01871467
147450,0.01946667
147460,0.01893333
147470,0.01937600
147480,0.01995733
147490,0.02007467
147500,0.01950400
147510,0.01964800
147520,0.01966400
147530,0.02035200
147540,0.01942400
147550,0.01875733
147560,0.01894933
147570,0.02004267
147580,0.01966400
147590,0.02037867
147600,0.02033067
147610,0.02024000
147620,0.01889067
147630,0.01907733
147640,0.02013867
147650,0.01985600
147660,0.01890667
147670,0.01821867
147680,0.01977600
147690,0.02037333
147700,0.01988800
147710,0.01990933
147720,0.02001600
147730,0.01913600
147740,0.01948267
147750,0.01898133
147760,0.01944000
147770,0.01878400
147780,0.01912533
147790,0.01955200
147800,0.02034667
147810,0.01981333
147820,0.01942933
147830,0.01877867
147840,0.02003200
147850,0.01950400
147860,0.01994667
147870,0.02030933
147880,0.01971733
147890,0.01934400
147900,0.01933333
147910,0.02068267
147920,0.01993067
147930,0.01897067
147940,0.01825600
147950,0.01956800
147960,0.02095467
147970,0.01954133
147980,0.01914133
147990,0.01872000
148000,0.01930133
148010,0.01994667
148020,0.01921600
148030,0.01893867
148040,0.02088000
148050,0.01932800
148060,0.02008000
148070,0.01934933
148080,0.02003200
148090,0.01938667
148100,0.01884800
148110,0.01995200
148120,0.01905067
148130,0.02119467
148140,0.01914667
148150,0.02051200
148160,0.01948267
148170,0.02000000
148180,0.01865600
148190,0.01969600
148200,0.01924800
148210,0.01817600
148220,0.01975467
148230,0.01912000
148240,0.01973333
148250,0.01892267
148260,0.02008533
148270,0.02035733
148280,0.02061867
148290,0.02075200
148300,0.01956267
148310,0.01995733
148320,0.01842667
148330,0.01988267
148340,0.01983467
148350,0.01964800
148360,0.01980267
148370,0.01927467
148380,0.01959467
148390,0.02020800
148400,0.01811200
148410,0.01945600
148420,0.01907200
148430,0.01966400
148440,0.01856533
148450,0.01989333
148460,0.01917333
148470,0.01910400
148480,0.01844267
148490,0.01918400
148500,0.01913600
148510,0.02028800
148520,0.01844800
148530,0.01916800
148540,0.02012800
148550,0.01974400
148560,0.01906667
148570,0.02035200
148580,0.02027200
148590,0.02052267
148600,0.01900800
148610,0.01993600
148620,0.01882667
148630,0.02040533
148640,0.01960000
148650,0.01958400
148660,0.01957867
148670,0.01876267
148680,0.01890667
148690,0.02006933
148700,0.01907733
148710,0.01872533
148720,0.02002133
148730,0.01897067
148740,0.01894400
148750,0.01946133
148760,0.02070400
148770,0.01993067
148780,0.01890133
148790,0.02032000
148800,0.01901333
148810,0.02018133
148820,0.02055467
148830,0.01898667
148840,0.01916267
148850,0.01934933
148860,0.01942400
148870,0.01869867
148880,0.01981333
148890,0.01830400
148900,0.01930133
148910,0.01915200
148920,0.02057600
148930,0.01873067
148940,0.01962133
148950,0.01992000
148960,0.01967467
148970,0.01986133
148980,0.01974400
148990,0.01914667
149000,0.02032533
149010,0.02005867
149020,0.01822933
149030,0.02033067
149040,0.01987733
149050,0.01950933
149060,0.01949333
149070,0.01932800
149080,0.01963733
149090,0.01875200
149100,0.01995733
149110,0.01955200
149120,0.01935467
149130,0.01828267
149140,0.01977600
149150,0.01984533
149160,0.01919467
149170,0.01912000
149180,0.01953067
149190,0.01945600
149200,0.01920000
149210,0.02042667
149220,0.01978667
149230,0.01941867
149240,0.01961067
149250,0.01841600
149260,0.01964267
149270,0.01956267
149280,0.02001067
149290,0.01890667
149300,0.01989867
149310,0.01966400
149320,0.02084800
149330,0.01964267
149340,0.01888533
149350,0.01987733
149360,0.01947200
149370,0.02021867
149380,0.01961600
149390,0.01929600
149400,0.02013867
149410,0.01978667
149420,0.01908267
149430,0.02041600
149440,0.01924267
149450,0.01923200
149460,0.01903467
149470,0.01962133
149480,0.01988800
149490,0.02032000
149500,0.01838933
149510,0.01966400
149520,0.01929067
149530,0.01993067
149540,0.01939200
149550,0.02005867
149560,0.01875733
149570,0.02058667
149580,0.01948267
149590,0.01917333
149600,0.01980267
149610,0.02002133
149620,0.01970133
149630,0.01972800
149640,0.01936533
149650,0.01970667
149660,0.01969067
149670,0.01848000
149680,0.01929600
149690,0.01938667
149700,0.01942400
149710,0.02005333
149720,0.01934400
149730,0.01996800
149740,0.01924800
149750,0.02048533
149760,0.01888000
149770,0.01929067
149780,0.01988267
149790,0.02014400
149800,0.01908800
149810,0.01912533
149820,0.01906133
149830,0.02001600
149840,0.02020267
149850,0.01917333
149860,0.01952000
149870,0.01900267
149880,0.01986133
149890,0.01944533
149900,0.01887467
149910,0.02058667
149920,0.01923733
149930,0.01952533
149940,0.01985067
149950,0.01973867
149960,0.01927467
149970,0.01993067
149980,0.01934400
149990,0.01996267
150000,0.02040000
150010,0.02055467
150020,0.02032533
150030,0.02042133
150040,0.01954667
150050,0.01957867
150060,0.02011200
150070,0.01942933
150080,0.02027200
150090,0.01950400
150100,0.01932800
150110,0.01960533
150120,0.01913067
150130,0.01826667
150140,0.01957867
150150,0.01977600
150160,0.01972800
150170,0.01899733
150180,0.01977067
150190,0.02042133
150200,0.01989333
150210,0.01936533
150220,0.02006933
150230,0.01943467
150240,0.02040000
150250,0.01913600
150260,0.01901333
150270,0.01969067
150280,0.01996800
150290,0.01907733
150300,0.01907200
150310,0.02106667
150320,0.01988267
150330,0.01985600
150340,0.01811200
150350,0.01963733
150360,0.01979200
150370,0.02004267
150380,0.01960533
150390,0.01948267
150400,0.01889067
150410,0.01940800
150420,0.02075733
150430,0.01867733
150440,0.01942400
150450,0.01925867
150460,0.01877867
150470,0.01887467
150480,0.01895467
150490,0.01995200
150500,0.01961067
150510,0.01882667
150520,0.01996267
150530,0.01884800
150540,0.01937600
150550,0.02005333
150560,0.02030400
150570,0.02038933
150580,0.01894933
150590,0.02045867
150600,0.01854933
150610,0.01857067
150620,0.02043200
150630,0.02064000
150640,0.01953600
150650,0.01920000
150660,0.01891200
150670,0.02018133
150680,0.01999467
150690,0.01912533
150700,0.01887467
150710,0.01893333
150720,0.01884267
150730,0.02021867
150740,0.01996800
150750,0.01914667
150760,0.01962133
150770,0.01969067
150780,0.01933333
150790,0.01849067
150800,0.01945600
150810,0.01902933
150820,0.01919467
150830,0.02066133
150840,0.01979733
150850,0.01876800
150860,0.01975467
150870,0.01954133
150880,0.01884800
150890,0.01993067
150900,0.01995200
150910,0.01932800
150920,0.02056533
150930,0.01940800
150940,0.01886400
150950,0.01932267
150960,0.02075200
150970,0.01974400
150980,0.02039467
150990,0.02024000
151000,0.01880533
151010,0.01988267
151020,0.01851733
151030,0.01883200
151040,0.01979200
151050,0.01936533
151060,0.01833067
151070,0.01950933
151080,0.01924267
151090,0.01882133
151100,0.01870933
151110,0.01812800
151120,0.02005867
151130,0.01970133
151140,0.01905067
151150,0.01905067
151160,0.01812800
151170,0.01950933
151180,0.02018667
151190,0.01904533
151200,0.01891733
151210,0.02044800
151220,0.01961067
151230,0.02012267
151240,0.01950933
151250,0.01979733
151260,0.01979200
151270,0.01930667
151280,0.01795733
151290,0.01899200
151300,0.01987200
151310,0.01922133
151320,0.01900800
151330,0.02030933
151340,0.01943467
151350,0.01976000
151360,0.02009067
151370,0.02091733
151380,0.01883200
151390,0.01942400
151400,0.01958400
151410,0.01970667
151420,0.01968000
151430,0.01920000
151440,0.01908267
151450,0.01950933
151460,0.01920000
151470,0.01987733
151480,0.01932800
151490,0.01972800
151500,0.02064533
151510,0.01907200
151520,0.02047467
151530,0.01930667
151540,0.02014933
151550,0.01921067
151560,0.01968000
151570,0.01956800
151580,0.01924800
151590,0.02014400
151600,0.02029867
151610,0.01921067
151620,0.02094933
151630,0.01808000
151640,0.01981867
151650,0.02072000
151660,0.02005867
151670,0.01983467
151680,0.01987200
151690,0.01972267
151700,0.01830400
151710,0.01859200
151720,0.01862933
151730,0.01980267
151740,0.01916267
151750,0.01961067
151760,0.01932267
151770,0.01997867
151780,0.01937067
151790,0.02098133
151800,0.01953600
151810,0.01881067
151820,0.01982400
151830,0.01840000
151840,0.01893867
151850,0.01902933
151860,0.02041067
151870,0.01881067
151880,0.01958400
151890,0.01893333
151900,0.01980800
151910,0.01968000
151920,0.01884800
151930,0.01908267
151940,0.02028800
151950,0.02017600
151960,0.02042667
151970,0.02029333
151980,0.02058133
151990,0.01870400
152000,0.01876267
152010,0.02053333
152020,0.01955733
152030,0.01966933
152040,0.01938133
152050,0.01991467
152060,0.01909867
152070,0.01978133
152080,0.02040533
152090,0.01934400
152100,0.01981333
152110,0.01896000
152120,0.01929600
152130,0.01954667
152140,0.01851200
152150,0.01987733
152160,0.01974400
152170,0.01908267
152180,0.01904000
152190,0.01964267
152200,0.01872000
152210,0.01937067
152220,0.02036267
152230,0.01880000
152240,0.01899200
152250,0.01859200
152260,0.01953067
152270,0.01896000
152280,0.01945600
152290,0.02052267
152300,0.02026667
152310,0.01944533
152320,0.02017600
152330,0.01958400
152340,0.02003200
152350,0.01940267
152360,0.01950933
152370,0.01845333
152380,0.01988267
152390,0.01891200
152400,0.02061333
152410,0.02000000
152420,0.02074667
152430,0.01988267
152440,0.01957867
152450,0.01920000
152460,0.01892800
152470,0.01932800
152480,0.01989333
152490,0.01997867
152500,0.02117333
152510,0.01926400
152520,0.01978667
152530,0.02011200
152540,0.02004800
152550,0.01835733
152560,0.01859733
152570,0.01961600
152580,0.02029333
152590,0.01902400
152600,0.01887467
152610,0.01949867
152620,0.01925333
152630,0.02051200
152640,0.01966933
152650,0.01883733
152660,0.01929067
152670,0.01926933
152680,0.01954133
152690,0.02032533
152700,0.01910400
152710,0.01872000
152720,0.02042133
152730,0.02076800
152740,0.01950400
152750,0.02053867
152760,0.01775467
152770,0.01867733
152780,0.01977600
152790,0.01935467
152800,0.01942933
152810,0.02085867
152820,0.01953600
152830,0.01934400
152840,0.01887467
152850,0.01913067
152860,0.01968533
152870,0.02025067
152880,0.02005867
152890,0.01945067
152900,0.02011200
152910,0.01868800
152920,0.01992533
152930,0.01903467
152940,0.01962667
152950,0.01855467
152960,0.01921600
152970,0.01912533
152980,0.01943467
152990,0.01941333
153000,0.02020267
153010,0.01969067
153020,0.01894400
153030,0.01961067
153040,0.02051733
153050,0.01977600
153060,0.02058667
153070,0.01945600
153080,0.01986133
153090,0.02057600
153100,0.02059733
153110,0.01972800
153120,0.02013333
153130,0.01986667
153140,0.01927467
153150,0.01974933
153160,0.02060800
153170,0.01931200
153180,0.01902400
153190,0.01956267
153200,0.01933867
153210,0.01929067
153220,0.01926933
153230,0.01882667
153240,0.02048000
153250,0.01909867
153260,0.01851200
153270,0.01930667
153280,0.01920533
153290,0.01865600
153300,0.01929067
153310,0.01883733
153320,0.01936533
153330,0.01871467
153340,0.01989867
153350,0.01796267
153360,0.01939200
153370,0.01992533
153380,0.02101333
153390,0.01964267
153400,0.01925333
153410,0.01994667
153420,0.02067200
153430,0.01997867
153440,0.01854400
153450,0.01954667
153460,0.01924800
153470,0.01877333
153480,0.02077333
153490,0.01993600
153500,0.01940267
153510,0.01973333
153520,0.01964267
153530,0.01903467
153540,0.01968000
153550,0.01981867
153560,0.02038933
153570,0.01973333
153580,0.01990933
153590,0.01904000
153600,0.02078933
153610,0.02053333
153620,0.01972800
153630,0.01959467
153640,0.01866667
153650,0.01968533
153660,0.02003733
153670,0.01888533
153680,0.01994133
153690,0.01941867
153700,0.01955733
153710,0.01993067
153720,0.01949333
153730,0.01991467
153740,0.01869333
153750,0.01955733
153760,0.02014400
153770,0.02053333
153780,0.01960533
153790,0.02011733
153800,0.02011733
153810,0.02060800
153820,0.02013333
153830,0.01941867
153840,0.01919467
153850,0.01922667
153860,0.01942933
153870,0.01949333
153880,0.01956800
153890,0.01900267
153900,0.02058667
153910,0.02000533
153920,0.01823467
153930,0.02002667
153940,0.01957867
153950,0.02151467
153960,0.01939200
153970,0.01883733
153980,0.01951467
153990,0.01877333
154000,0.01926933
154010,0.01965333
154020,0.01983467
154030,0.01984533
154040,0.01957333
154050,0.01994667
154060,0.01939733
154070,0.01922133
154080,0.02132800
154090,0.01927467
154100,0.01953067
154110,0.01987200
154120,0.01963200
154130,0.01874133
154140,0.01967467
154150,0.01966933
154160,0.01873067
154170,0.01920000
154180,0.02083733
154190,0.02059200
154200,0.01874667
154210,0.02017067
154220,0.02037333
154230,0.02053333
154240,0.02024000
154250,0.01921600
154260,0.01952533
154270,0.02072533
154280,0.01961600
154290,0.02026667
154300,0.01957333
154310,0.01966933
154320,0.01929067
154330,0.01957333
154340,0.01859200
154350,0.01883200
154360,0.01829867
154370,0.02038400
154380,0.02012267
154390,0.01994133
154400,0.01973333
154410,0.01973333
154420,0.01994133
154430,0.02104000
154440,0.02027733
154450,0.01976533
154460,0.01916267
154470,0.02017600
154480,0.01958933
154490,0.02024533
154500,0.01994667
154510,0.02068267
154520,0.01918400
154530,0.01972800
154540,0.02038400
154550,0.01933333
154560,0.01997333
154570,0.01925867
154580,0.01892267
154590,0.02002133
154600,0.01930667
154610,0.02035200
154620,0.01955200
154630,0.02019200
154640,0.02045333
154650,0.01986667
154660,0.01935467
154670,0.01927467
154680,0.01971200
154690,0.02072000
154700,0.01883200
154710,0.01902400
154720,0.01868800
154730,0.01934933
154740,0.01975467
154750,0.01961067
154760,0.02076800
154770,0.01889600
154780,0.01971200
154790,0.01945600
154800,0.01914133
154810,0.02006400
154820,0.01946667
154830,0.01931733
154840,0.01913067
154850,0.01994133
154860,0.02029333
154870,0.01926400
154880,0.02130667
154890,0.02011733
154900,0.01983467
154910,0.02016000
154920,0.01864533
154930,0.01939200
154940,0.02049067
154950,0.01890667
154960,0.01975467
154970,0.02017600
154980,0.02005333
154990,0.01932267
155000,0.01991467
155010,0.01907733
155020,0.01893333
155030,0.01968533
155040,0.01898133
155050,0.01958933
155060,0.01917867
155070,0.02031467
155080,0.02041067
155090,0.02030933
155100,0.01925333
155110,0.02091200
155120,0.01862933
155130,0.02068267
155140,0.01958933
155150,0.01947733
155160,0.01934400
155170,0.01945067
155180,0.01904533
155190,0.01979200
155200,0.01964267
155210,0.01882667
155220,0.01881067
155230,0.01922667
155240,0.01926400
155250,0.01934933
155260,0.02000533
155270,0.01921067
155280,0.01980267
155290,0.01945067
155300,0.01930133
155310,0.02038933
155320,0.01955733
155330,0.01932800
155340,0.01953600
155350,0.01994133
155360,0.02004800
155370,0.01929600
155380,0.02035200
155390,0.01952000
155400,0.01894400
155410,0.01901867
155420,0.02044800
155430,0.01907733
155440,0.01912000
155450,0.01889600
155460,0.01839467
155470,0.01997333
155480,0.02115733
155490,0.01844267
155500,0.01985600
155510,0.01884267
155520,0.01915200
155530,0.01958933
155540,0.01944000
155550,0.01894400
155560,0.01814400
155570,0.01996267
155580,0.01854400
155590,0.01932267
155600,0.01879467
155610,0.01840000
155620,0.01920000
155630,0.01972267
155640,0.01972800
155650,0.01949867
155660,0.01988800
155670,0.02004267
155680,0.02023467
155690,0.01969067
155700,0.01968000
155710,0.01950400
155720,0.01846933
155730,0.01970133
155740,0.01941867
155750,0.01992533
155760,0.01906667
155770,0.01941333
155780,0.01976000
155790,0.01990933
155800,0.01888533
155810,0.01970133
155820,0.01890133
155830,0.01900267
155840,0.01935467
155850,0.01929067
155860,0.01964800
155870,0.02047467
155880,0.01957867
155890,0.01960000
155900,0.01894933
155910,0.01906667
155920,0.01993067
155930,0.01945067
155940,0.01938667
155950,0.01874133
155960,0.01996800
155970,0.01972800
155980,0.01938667
155990,0.01925333
156000,0.01955733
156010,0.01860800
156020,0.01957333
156030,0.01959467
156040,0.01944000
156050,0.01838400
156060,0.01869867
156070,0.02005333
156080,0.02003733
156090,0.02012800
156100,0.02014400
156110,0.01882667
156120,0.01914667
156130,0.01953600
156140,0.01831467
156150,0.01965867
156160,0.01985600
156170,0.02035200
156180,0.01931200
156190,0.02013333
156200,0.01977600
156210,0.01863467
156220,0.01815467
156230,0.01894400
156240,0.02035733
156250,0.01894933
156260,0.01885333
156270,0.01936533
156280,0.01868267
156290,0.01873600
156300,0.01886933
156310,0.01909333
156320,0.01920000
156330,0.01931733
156340,0.02062400
156350,0.01931200
156360,0.01987733
156370,0.02089067
156380,0.01906133
156390,0.01885867
156400,0.01876800
156410,0.01969600
156420,0.01847467
156430,0.01836267
156440,0.01939733
156450,0.01964800
156460,0.01980800
156470,0.01970667
156480,0.01931200
156490,0.01995200
156500,0.01925333
156510,0.01922667
156520,0.02056000
156530,0.02037333
156540,0.01950400
156550,0.01921600
156560,0.01968000
156570,0.01963733
156580,0.01989333
156590,0.01933867
156600,0.01940267
156610,0.01886933
156620,0.01932800
156630,0.01959467
156640,0.01905600
156650,0.01947733
156660,0.02021867
156670,0.02066133
156680,0.02042667
156690,0.02047467
156700,0.01952533
156710,0.01958400
156720,0.02072000
156730,0.01983467
156740,0.01931200
156750,0.01990400
156760,0.01931200
156770,0.01836800
156780,0.02059200
156790,0.01981333
156800,0.01998933
156810,0.01974400
156820,0.01931733
156830,0.01886933
156840,0.01885333
156850,0.02080533
156860,0.01868800
156870,0.01905600
156880,0.01932800
156890,0.02095467
156900,0.01992000
156910,0.01916267
156920,0.01889067
156930,0.01973333
156940,0.01888533
156950,0.02112000
156960,0.01990933
156970,0.02050133
156980,0.01916267
156990,0.01994667
157000,0.01899200
157010,0.02008000
157020,0.02006933
157030,0.01992000
157040,0.01941867
157050,0.01976533
157060,0.01939200
157070,0.01898667
157080,0.01966933
157090,0.01917333
157100,0.02133333
157110,0.01962667
157120,0.01875733
157130,0.01852800
157140,0.01955733
157150,0.02032000
157160,0.01984533
157170,0.02000000
157180,0.01883200
157190,0.01952533
157200,0.01992533
157210,0.01931200
157220,0.01936000
157230,0.01981333
157240,0.01926933
157250,0.01959467
157260,0.02037333
157270,0.01901867
157280,0.01874133
157290,0.01790933
157300,0.02003200
157310,0.01945600
157320,0.01882667
157330,0.02014400
157340,0.01978133
157350,0.01987200
157360,0.01927467
157370,0.01939733
157380,0.01902933
157390,0.01935467
157400,0.01982933
157410,0.01905067
157420,0.01928533
157430,0.01884800
157440,0.01924800
157450,0.01915733
157460,0.02020800
157470,0.01915200
157480,0.01972267
157490,0.02059733
157500,0.02034133
157510,0.01962133
157520,0.02002667
157530,0.02041600
157540,0.01960000
157550,0.01993067
157560,0.01896533
157570,0.01922667
157580,0.01909867
157590,0.01980800
157600,0.01954667
157610,0.02006400
157620,0.01957867
157630,0.01955200
157640,0.01965867
157650,0.01914133
157660,0.01838400
157670,0.01912000
157680,0.01870933
157690,0.02010133
157700,0.01856000
157710,0.01944000
157720,0.01976533
157730,0.02016533
157740,0.01887467
157750,0.01900267
157760,0.02067733
157770,0.01954667
157780,0.01966400
157790,0.02033600
157800,0.02018667
157810,0.01951467
157820,0.01956800
157830,0.01984000
157840,0.01963200
157850,0.01892800
157860,0.01988267
157870,0.02013333
157880,0.01887467
157890,0.01972267
157900,0.01965333
157910,0.01976533
157920,0.01884267
157930,0.01873600
157940,0.01980267
157950,0.01951467
157960,0.01907733
157970,0.01985600
157980,0.01950400
157990,0.01998933
158000,0.01981333
158010,0.01963733
158020,0.01915200
158030,0.01932267
158040,0.01941867
158050,0.01953600
158060,0.02052267
158070,0.01966400
158080,0.02006400
158090,0.01986667
158100,0.01774933
158110,0.01862400
158120,0.01964267
158130,0.02028800
158140,0.01874667
158150,0.01845333
158160,0.01980800
158170,0.02055467
158180,0.01979733
158190,0.01981333
158200,0.02000000
158210,0.01957333
158220,0.01953067
158230,0.01949867
158240,0.01892800
158250,0.01973333
158260,0.02044800
158270,0.01958400
158280,0.01997867
158290,0.01900267
158300,0.01982400
158310,0.01907200
158320,0.01906133
158330,0.01920533
158340,0.02014933
158350,0.01980267
158360,0.01836800
158370,0.01899200
158380,0.01902400
158390,0.01918400
158400,0.01893333
158410,0.01985067
158420,0.01965333
158430,0.01897067
158440,0.01950933
158450,0.01991467
158460,0.01830400
158470,0.01979733
158480,0.01914133
158490,0.01893867
158500,0.01913600
158510,0.01860800
158520,0.02027733
158530,0.02043200
158540,0.01986133
158550,0.01918400
158560,0.01986667
158570,0.01960000
158580,0.01982933
158590,0.01913067
158600,0.01956800
158610,0.02033600
158620,0.02017067
158630,0.01900267
158640,0.01861867
158650,0.01891733
158660,0.02094400
158670,0.01926400
158680,0.01931733
158690,0.01873067
158700,0.01958933
158710,0.01910400
158720,0.02038933
158730,0.01948800
158740,0.01965333
158750,0.02057067
158760,0.01950400
158770,0.01909867
158780,0.01907733
158790,0.01878400
158800,0.01979733
158810,0.01950400
158820,0.02022400
158830,0.01952000
158840,0.01884800
158850,0.01989867
158860,0.01965867
158870,0.01867200
158880,0.01960000
158890,0.01944533
158900,0.01937600
158910,0.01849600
158920,0.01973333
158930,0.01895467
158940,0.02000000
158950,0.01933867
158960,0.01994133
158970,0.01878400
158980,0.01899733
158990,0.01912000
159000,0.01988267
159010,0.01974933
159020,0.01981333
159030,0.01969600
159040,0.01970667
159050,0.01986133
159060,0.01971733
159070,0.01938667
159080,0.02022933
159090,0.01909333
159100,0.01928533
159110,0.01920000
159120,0.02002133
159130,0.01955200
159140,0.01909867
159150,0.01953600
159160,0.02101867
159170,0.01893333
159180,0.01897600
159190,0.01923733
159200,0.01925333
159210,0.01981333
159220,0.01927467
159230,0.01964800
159240,0.02020267
159250,0.01970133
159260,0.01869867
159270,0.01949867
159280,0.01890133
159290,0.01854933
159300,0.02059733
159310,0.01972800
159320,0.01896533
159330,0.02025600
159340,0.02048000
159350,0.01910933
159360,0.02032533
159370,0.02027200
159380,0.01860800
159390,0.01884800
159400,0.01965867
159410,0.02010667
159420,0.01964800
159430,0.01932800
159440,0.01986667
159450,0.01818133
159460,0.01890133
159470,0.01899733
159480,0.01889600
159490,0.01953067
159500,0.01902400
159510,0.01903467
159520,0.02037867
159530,0.02025600
159540,0.01917333
159550,0.02003733
159560,0.01878400
159570,0.02064000
159580,0.01978667
159590,0.01889067
159600,0.01881600
159610,0.01972267
159620,0.01973333
159630,0.01994133
159640,0.01949333
159650,0.02006400
159660,0.01941867
159670,0.02054933
159680,0.01907733
159690,0.02007467
159700,0.02014933
159710,0.01948800
159720,0.01984533
159730,0.01997333
159740,0.01928533
159750,0.01947733
159760,0.01982933
159770,0.02000533
159780,0.01878933
159790,0.01897067
159800,0.01930667
159810,0.02057600
159820,0.02054400
159830,0.01943467
159840,0.01894933
159850,0.01893333
159860,0.01945067
159870,0.02052800
159880,0.02032000
159890,0.02001600
159900,0.01917333
159910,0.01989867
159920,0.01880000
159930,0.02005333
159940,0.02021333
159950,0.02063467
159960,0.01907200
159970,0.01953600
159980,0.01928000
159990,0.02005333
160000,0.01998933
160010,0.01995733
160020,0.01956800
160030,0.01958933
160040,0.01951467
160050,0.01965333
160060,0.02020800
160070,0.01959467
160080,0.01953067
160090,0.01913600
160100,0.01877867
160110,0.02043733
160120,0.02029867
160130,0.02113600
160140,0.01958933
160150,0.01961600
160160,0.01964800
160170,0.02056533
160180,0.01947733
160190,0.01944533
160200,0.01953067
160210,0.01955733
160220,0.01988800
160230,0.02041600
160240,0.01961067
160250,0.01933333
160260,0.01957867
160270,0.01956800
160280,0.01888000
160290,0.01964267
160300,0.01835733
160310,0.01868267
160320,0.01919467
160330,0.01862400
160340,0.02034667
160350,0.01961600
160360,0.02078400
160370,0.01906667
160380,0.02083200
160390,0.01974400
160400,0.01987200
160410,0.01953067
160420,0.01991467
160430,0.01996267
160440,0.01929067
160450,0.01998933
160460,0.01944000
160470,0.01963733
160480,0.01927467
160490,0.01969067
160500,0.02028800
160510,0.02014400
160520,0.02076800
160530,0.01957333
160540,0.01959467
160550,0.01927467
160560,0.01937067
160570,0.01917867
160580,0.01937600
160590,0.02058133
160600,0.01921600
160610,0.01933867
160620,0.02006400
160630,0.01910933
160640,0.01953067
160650,0.01915200
160660,0.02019200
160670,0.01925867
160680,0.01837867
160690,0.02034667
160700,0.01915200
160710,0.01984000
160720,0.01977067
160730,0.02044800
160740,0.01976000
160750,0.01969600
160760,0.01990400
160770,0.02033067
160780,0.01973867
160790,0.01941333
160800,0.01968000
160810,0.02075733
160820,0.01976533
160830,0.01986667
160840,0.01903467
160850,0.01896000
160860,0.01895467
160870,0.01939733
160880,0.02041067
160890,0.01816000
160900,0.01964800
160910,0.02069867
160920,0.01945600
160930,0.01941867
160940,0.02057067
160950,0.01822933
160960,0.01955733
160970,0.01996800
160980,0.02052267
160990,0.02025067
161000,0.02094933
161010,0.01987733
161020,0.01886400
161030,0.01879467
161040,0.01961067
161050,0.02021333
161060,0.02046933
161070,0.01989867
161080,0.01937067
161090,0.01910400
161100,0.02026667
161110,0.02000533
161120,0.01998400
161130,0.01884267
161140,0.01920533
161150,0.01992533
161160,0.01922667
161170,0.01970133
161180,0.01907200
161190,0.01918933
161200,0.02008533
161210,0.01910400
161220,0.01862933
161230,0.01868800
161240,0.02048000
161250,0.01944533
161260,0.01946667
161270,0.01961067
161280,0.02001600
161290,0.01982933
161300,0.01939733
161310,0.01979200
161320,0.01900267
161330,0.01898667
161340,0.01991467
161350,0.01994667
161360,0.01992000
161370,0.01952000
161380,0.01900800
161390,0.02046400
161400,0.02020267
161410,0.01988800
161420,0.01864000
161430,0.01915200
161440,0.01983467
161450,0.02048000
161460,0.01924800
161470,0.01934933
161480,0.02020267
161490,0.01975467
161500,0.01950400
161510,0.02004267
161520,0.01974400
161530,0.01881067
161540,0.02019733
161550,0.01894400
161560,0.01925867
161570,0.01936000
161580,0.01868800
161590,0.01949333
161600,0.01903467
161610,0.01955200
161620,0.01957867
161630,0.02044800
161640,0.01907733
161650,0.01969067
161660,0.01916267
161670,0.01896000
161680,0.01992000
161690,0.02044800
161700,0.01929600
161710,0.01854933
161720,0.01934400
161730,0.02001067
161740,0.02012800
161750,0.02032533
161760,0.01953067
161770,0.01971200
161780,0.01874133
161790,0.01996267
161800,0.01969067
161810,0.01871467
161820,0.02003200
161830,0.01942933
161840,0.01926400
161850,0.01933333
161860,0.01833600
161870,0.01962667
161880,0.01827733
161890,0.01923733
161900,0.01950933
161910,0.01965333
161920,0.02025067
161930,0.01880000
161940,0.01946133
161950,0.02035200
161960,0.01875733
161970,0.01892800
161980,0.01995733
161990,0.01982933
162000,0.01942400
162010,0.01962667
162020,0.01956267
162030,0.01871467
162040,0.02050133
162050,0.02068800
162060,0.01939200
162070,0.01970133
162080,0.01935467
162090,0.01881067
162100,0.01953600
162110,0.01976000
162120,0.02012800
162130,0.02004267
162140,0.01906133
162150,0.02061333
162160,0.01926933
162170,0.02014400
162180,0.01992533
162190,0.01862400
162200,0.01948267
162210,0.01833600
162220,0.01980267
162230,0.01962667
162240,0.01920000
162250,0.02008000
162260,0.01908267
162270,0.02021333
162280,0.01976000
162290,0.01981867
162300,0.02061333
162310,0.01958933
162320,0.01881067
162330,0.01993600
162340,0.02032000
162350,0.01956267
162360,0.01930133
162370,0.01942400
162380,0.01998400
162390,0.01900800
162400,0.01822400
