t,rho
99880,0.01925000
99890,0.02067708
99900,0.02089583
99910,0.01923958
99920,0.01991667
99930,0.02065625
99940,0.01967708
99950,0.02038542
99960,0.02013542
99970,0.02018750
99980,0.02017708
99990,0.01965625
100000,0.01875000
100010,0.02069792
100020,0.01894792
100030,0.02017708
100040,0.02051042
100050,0.01987500
100060,0.01830208
100070,0.02104167
100080,0.01968750
100090,0.01934375
100100,0.01858333
100110,0.02032292
100120,0.02036458
100130,0.02006250
100140,0.01941667
100150,0.01956250
100160,0.01938542
100170,0.01935417
100180,0.01951042
100190,0.01931250
100200,0.01938542
100210,0.01945833
100220,0.02037500
100230,0.01979167
100240,0.01988542
100250,0.01837500
100260,0.01950000
100270,0.02065625
100280,0.01862500
100290,0.01958333
100300,0.02026042
100310,0.01860417
100320,0.01926042
100330,0.01982292
100340,0.02066667
100350,0.02205208
100360,0.01963542
100370,0.01820833
100380,0.01962500
100390,0.01765625
100400,0.01967708
100410,0.01848958
100420,0.01853125
100430,0.02070833
100440,0.01895833
100450,0.01896875
100460,0.01842708
100470,0.02076042
100480,0.01891667
100490,0.02086458
100500,0.02053125
100510,0.01963542
100520,0.01928125
100530,0.02019792
100540,0.02051042
100550,0.01922917
100560,0.02057292
100570,0.02017708
100580,0.01904167
100590,0.01990625
100600,0.02053125
100610,0.01981250
100620,0.02031250
100630,0.01952083
100640,0.02053125
100650,0.02100000
100660,0.02013542
100670,0.02037500
100680,0.02036458
100690,0.02008333
100700,0.01751042
100710,0.02047917
100720,0.02070833
100730,0.01853125
100740,0.01964583
100750,0.01791667
100760,0.01841667
100770,0.01781250
100780,0.01895833
100790,0.01990625
100800,0.02025000
100810,0.02079167
100820,0.01862500
100830,0.01965625
100840,0.01936458
100850,0.02071875
100860,0.02100000
100870,0.01971875
100880,0.01859375
100890,0.01971875
100900,0.01917708
100910,0.01872917
100920,0.01994792
100930,0.01990625
100940,0.01832292
100950,0.01980208
100960,0.01965625
100970,0.01903125
100980,0.01958333
100990,0.01931250
101000,0.01827083
101010,0.01865625
101020,0.01908333
101030,0.01888542
101040,0.02004167
101050,0.01778125
101060,0.01810417
101070,0.01951042
101080,0.01872917
101090,0.02130208
101100,0.01973958
101110,0.01826042
101120,0.01873958
101130,0.01814583
101140,0.01865625
101150,0.02034375
101160,0.02040625
101170,0.01989583
101180,0.02047917
101190,0.02050000
101200,0.01873958
101210,0.02019792
101220,0.02006250
101230,0.01870833
101240,0.02012500
101250,0.02081250
101260,0.02031250
101270,0.01912500
101280,0.01946875
101290,0.01947917
101300,0.01969792
101310,0.02005208
101320,0.01940625
101330,0.01994792
101340,0.01998958
101350,0.01954167
101360,0.02016667
101370,0.02080208
101380,0.02039583
101390,0.02031250
101400,0.01906250
101410,0.01925000
101420,0.02110417
101430,0.02033333
101440,0.02046875
101450,0.01975000
101460,0.01986458
101470,0.01981250
101480,0.01896875
101490,0.01925000
101500,0.01818750
101510,0.01889583
101520,0.01928125
101530,0.02017708
101540,0.01847917
101550,0.02032292
101560,0.01835417
101570,0.01856250
101580,0.01944792
101590,0.01968750
101600,0.01891667
101610,0.01994792
101620,0.02116667
101630,0.01934375
101640,0.01925000
101650,0.01898958
101660,0.01869792
101670,0.01885417
101680,0.01916667
101690,0.01829167
101700,0.01944792
101710,0.01812500
101720,0.01993750
101730,0.01946875
101740,0.01870833
101750,0.01931250
101760,0.01927083
101770,0.01800000
101780,0.02023958
101790,0.01976042
101800,0.01914583
101810,0.01889583
101820,0.02003125
101830,0.01987500
101840,0.02009375
101850,0.01928125
101860,0.01970833
101870,0.01868750
101880,0.01875000
101890,0.02066667
101900,0.01932292
101910,0.02014583
101920,0.02059375
101930,0.01913542
101940,0.01958333
101950,0.01834375
101960,0.01934375
101970,0.01971875
101980,0.01983333
101990,0.02056250
102000,0.02065625
102010,0.01950000
102020,0.02104167
102030,0.01938542
102040,0.01975000
102050,0.01982292
102060,0.01842708
102070,0.01990625
102080,0.01954167
102090,0.01896875
102100,0.01928125
102110,0.02016667
102120,0.01919792
102130,0.01972917
102140,0.01912500
102150,0.01770833
102160,0.01951042
102170,0.02002083
102180,0.01966667
102190,0.02007292
102200,0.02009375
102210,0.01919792
102220,0.01996875
102230,0.01957292
102240,0.01901042
102250,0.01920833
102260,0.01887500
102270,0.02073958
102280,0.01970833
102290,0.02008333
102300,0.01889583
102310,0.01919792
102320,0.02033333
102330,0.02026042
102340,0.01782292
102350,0.01979167
102360,0.01894792
102370,0.01896875
102380,0.01883333
102390,0.01871875
102400,0.02033333
102410,0.02057292
102420,0.01976042
102430,0.01871875
102440,0.02062500
102450,0.01965625
102460,0.02064583
102470,0.01904167
102480,0.01782292
102490,0.01917708
102500,0.01866667
102510,0.01985417
102520,0.01945833
102530,0.01992708
102540,0.01904167
102550,0.01948958
102560,0.01848958
102570,0.01844792
102580,0.01964583
102590,0.02018750
102600,0.01883333
102610,0.01918750
102620,0.01953125
102630,0.01814583
102640,0.02085417
102650,0.01864583
102660,0.02072917
102670,0.01760417
102680,0.01867708
102690,0.01903125
102700,0.01956250
102710,0.01951042
102720,0.02057292
102730,0.02076042
102740,0.02078125
102750,0.01921875
102760,0.02088542
102770,0.02181250
102780,0.02033333
102790,0.02054167
102800,0.01819792
102810,0.01820833
102820,0.01945833
102830,0.02012500
102840,0.01966667
102850,0.01958333
102860,0.02039583
102870,0.01831250
102880,0.02165625
102890,0.01938542
102900,0.02075000
102910,0.02026042
102920,0.01990625
102930,0.02014583
102940,0.01962500
102950,0.01908333
102960,0.01858333
102970,0.01879167
102980,0.02103125
102990,0.01817708
103000,0.02085417
103010,0.02009375
103020,0.01872917
103030,0.01802083
103040,0.01996875
103050,0.01923958
103060,0.01928125
103070,0.01967708
103080,0.01890625
103090,0.02057292
103100,0.01882292
103110,0.02001042
103120,0.01844792
103130,0.02017708
103140,0.01963542
103150,0.02020833
103160,0.01985417
103170,0.02056250
103180,0.01946875
103190,0.01931250
103200,0.01964583
103210,0.02032292
103220,0.01956250
103230,0.02096875
103240,0.01944792
103250,0.02035417
103260,0.01981250
103270,0.01825000
103280,0.01864583
103290,0.01962500
103300,0.01856250
103310,0.02000000
103320,0.01820833
103330,0.02131250
103340,0.01993750
103350,0.01872917
103360,0.01911458
103370,0.01942708
103380,0.01955208
103390,0.01997917
103400,0.02019792
103410,0.01921875
103420,0.01994792
103430,0.01976042
103440,0.01946875
103450,0.01928125
103460,0.01918750
103470,0.01908333
103480,0.02017708
103490,0.01907292
103500,0.02037500
103510,0.01916667
103520,0.01957292
103530,0.02016667
103540,0.01910417
103550,0.01891667
103560,0.01837500
103570,0.01896875
103580,0.02103125
103590,0.01926042
103600,0.02128125
103610,0.01817708
103620,0.02236458
103630,0.01968750
103640,0.02017708
103650,0.01977083
103660,0.02040625
103670,0.01925000
103680,0.01921875
103690,0.01956250
103700,0.01932292
103710,0.01846875
103720,0.02000000
103730,0.01919792
103740,0.01939583
103750,0.01955208
103760,0.01919792
103770,0.01945833
103780,0.02036458
103790,0.02009375
103800,0.01871875
103810,0.01902083
103820,0.01977083
103830,0.01976042
103840,0.01915625
103850,0.01983333
103860,0.01915625
103870,0.01982292
103880,0.01895833
103890,0.01836458
103900,0.01942708
103910,0.01925000
103920,0.01894792
103930,0.01838542
103940,0.01895833
103950,0.01896875
103960,0.01990625
103970,0.02145833
103980,0.02010417
103990,0.02030208
104000,0.01945833
104010,0.02048958
104020,0.01793750
104030,0.01985417
104040,0.02083333
104050,0.02032292
104060,0.02045833
104070,0.01927083
104080,0.01822917
104090,0.01957292
104100,0.01898958
104110,0.01975000
104120,0.02009375
104130,0.01834375
104140,0.01884375
104150,0.01800000
104160,0.02135417
104170,0.02198958
104180,0.01875000
104190,0.02039583
104200,0.01969792
104210,0.01897917
104220,0.01967708
104230,0.01923958
104240,0.02132292
104250,0.01870833
104260,0.02002083
104270,0.01945833
104280,0.01984375
104290,0.01997917
104300,0.02190625
104310,0.02037500
104320,0.01947917
104330,0.01903125
104340,0.01898958
104350,0.01908333
104360,0.01963542
104370,0.01940625
104380,0.01760417
104390,0.02138542
104400,0.01923958
104410,0.02043750
104420,0.01938542
104430,0.02081250
104440,0.01981250
104450,0.01895833
104460,0.02007292
104470,0.01960417
104480,0.02051042
104490,0.01910417
104500,0.01988542
104510,0.02010417
104520,0.01978125
104530,0.01785417
104540,0.01905208
104550,0.01953125
104560,0.01942708
104570,0.01827083
104580,0.01910417
104590,0.01998958
104600,0.01908333
104610,0.01921875
104620,0.02003125
104630,0.02022917
104640,0.01908333
104650,0.02029167
104660,0.01866667
104670,0.01905208
104680,0.02095833
104690,0.01956250
104700,0.01908333
104710,0.02032292
104720,0.01804167
104730,0.02103125
104740,0.01998958
104750,0.01859375
104760,0.02004167
104770,0.02063542
104780,0.01865625
104790,0.01936458
104800,0.01890625
104810,0.01945833
104820,0.01960417
104830,0.01973958
104840,0.01978125
104850,0.02045833
104860,0.01910417
104870,0.01821875
104880,0.02005208
104890,0.02010417
104900,0.02097917
104910,0.01871875
104920,0.02041667
104930,0.01984375
104940,0.02032292
104950,0.01929167
104960,0.01916667
104970,0.01971875
104980,0.01788542
104990,0.01820833
105000,0.01903125
105010,0.01937500
105020,0.01971875
105030,0.02034375
105040,0.01930208
105050,0.01912500
105060,0.02063542
105070,0.02047917
105080,0.02022917
105090,0.02017708
105100,0.02088542
105110,0.01925000
105120,0.01959375
105130,0.02038542
105140,0.01865625
105150,0.01950000
105160,0.02075000
105170,0.01940625
105180,0.01954167
105190,0.01886458
105200,0.01997917
105210,0.01840625
105220,0.01950000
105230,0.01867708
105240,0.01877083
105250,0.01827083
105260,0.01977083
105270,0.01915625
105280,0.02007292
105290,0.01764583
105300,0.02017708
105310,0.01787500
105320,0.01976042
105330,0.01976042
105340,0.01933333
105350,0.01803125
105360,0.01988542
105370,0.01889583
105380,0.02081250
105390,0.01871875
105400,0.01811458
105410,0.01926042
105420,0.01883333
105430,0.01942708
105440,0.02014583
105450,0.01973958
105460,0.02091667
105470,0.01923958
105480,0.02020833
105490,0.01905208
105500,0.02042708
105510,0.01921875
105520,0.01893750
105530,0.02022917
105540,0.02039583
105550,0.02004167
105560,0.02010417
105570,0.01927083
105580,0.01895833
105590,0.01991667
105600,0.01942708
105610,0.01946875
105620,0.01951042
105630,0.01870833
105640,0.01985417
105650,0.01955208
105660,0.01860417
105670,0.01934375
105680,0.01881250
105690,0.02086458
105700,0.01993750
105710,0.01950000
105720,0.02019792
105730,0.01926042
105740,0.01917708
105750,0.02057292
105760,0.01922917
105770,0.02004167
105780,0.01941667
105790,0.01936458
105800,0.02067708
105810,0.02032292
105820,0.01926042
105830,0.01806250
105840,0.01971875
105850,0.01848958
105860,0.01978125
105870,0.01879167
105880,0.01918750
105890,0.01806250
105900,0.02013542
105910,0.02079167
105920,0.01955208
105930,0.01927083
105940,0.01942708
105950,0.02006250
105960,0.01918750
105970,0.02095833
105980,0.01938542
105990,0.02132292
106000,0.01961458
106010,0.01978125
106020,0.02054167
106030,0.01895833
106040,0.01880208
106050,0.01944792
106060,0.01940625
106070,0.01937500
106080,0.02022917
106090,0.01876042
106100,0.01971875
106110,0.01884375
106120,0.01872917
106130,0.01876042
106140,0.01931250
106150,0.01956250
106160,0.01959375
106170,0.01951042
106180,0.02107292
106190,0.01858333
106200,0.01834375
106210,0.02072917
106220,0.02041667
106230,0.02032292
106240,0.01945833
106250,0.02001042
106260,0.01892708
106270,0.02029167
106280,0.01755208
106290,0.01891667
106300,0.01917708
106310,0.01867708
106320,0.01887500
106330,0.01857292
106340,0.02014583
106350,0.01910417
106360,0.01933333
106370,0.01978125
106380,0.01885417
106390,0.01986458
106400,0.01931250
106410,0.02000000
106420,0.02029167
106430,0.02003125
106440,0.01902083
106450,0.01820833
106460,0.01897917
106470,0.01859375
106480,0.01923958
106490,0.01991667
106500,0.01728125
106510,0.01946875
106520,0.02059375
106530,0.02047917
106540,0.01968750
106550,0.02041667
106560,0.02081250
106570,0.01851042
106580,0.01970833
106590,0.02106250
106600,0.02110417
106610,0.01948958
106620,0.01952083
106630,0.01966667
106640,0.02031250
106650,0.01913542
106660,0.01885417
106670,0.01990625
106680,0.02169792
106690,0.01944792
106700,0.01872917
106710,0.01937500
106720,0.01918750
106730,0.02003125
106740,0.02085417
106750,0.01908333
106760,0.01959375
106770,0.01831250
106780,0.02006250
106790,0.01935417
106800,0.01976042
106810,0.02036458
106820,0.01926042
106830,0.01816667
106840,0.01929167
106850,0.01840625
106860,0.02034375
106870,0.01797917
106880,0.01931250
106890,0.02038542
106900,0.01870833
106910,0.01945833
106920,0.02079167
106930,0.01909375
106940,0.01981250
106950,0.01957292
106960,0.01892708
106970,0.02021875
106980,0.01987500
106990,0.01953125
107000,0.01903125
107010,0.02011458
107020,0.01941667
107030,0.01767708
107040,0.01969792
107050,0.01950000
107060,0.02012500
107070,0.01865625
107080,0.01906250
107090,0.01987500
107100,0.01819792
107110,0.01963542
107120,0.01998958
107130,0.01914583
107140,0.01940625
107150,0.02014583
107160,0.01907292
107170,0.02119792
107180,0.01853125
107190,0.01932292
107200,0.01958333
107210,0.01927083
107220,0.01980208
107230,0.01950000
107240,0.01854167
107250,0.01879167
107260,0.01993750
107270,0.01892708
107280,0.01969792
107290,0.01833333
107300,0.01893750
107310,0.01826042
107320,0.02046875
107330,0.02114583
107340,0.01876042
107350,0.02062500
107360,0.01900000
107370,0.01866667
107380,0.01827083
107390,0.02110417
107400,0.01901042
107410,0.01984375
107420,0.01972917
107430,0.01941667
107440,0.01911458
107450,0.01858333
107460,0.01961458
107470,0.02065625
107480,0.01777083
107490,0.02005208
107500,0.02025000
107510,0.01890625
107520,0.01910417
107530,0.01865625
107540,0.01993750
107550,0.01883333
107560,0.01992708
107570,0.02026042
107580,0.02023958
107590,0.01937500
107600,0.01853125
107610,0.01988542
107620,0.02020833
107630,0.01969792
107640,0.02026042
107650,0.01981250
107660,0.01967708
107670,0.01939583
107680,0.01971875
107690,0.01861458
107700,0.01817708
107710,0.02054167
107720,0.01828125
107730,0.01941667
107740,0.01856250
107750,0.02021875
107760,0.02164583
107770,0.01978125
107780,0.02039583
107790,0.02078125
107800,0.01884375
107810,0.01812500
107820,0.01986458
107830,0.01743750
107840,0.01984375
107850,0.01923958
107860,0.01886458
107870,0.02007292
107880,0.02023958
107890,0.01929167
107900,0.02036458
107910,0.01971875
107920,0.01911458
107930,0.02058333
107940,0.01931250
107950,0.01965625
107960,0.01793750
107970,0.01894792
107980,0.01976042
107990,0.01871875
108000,0.02057292
108010,0.01996875
108020,0.01902083
108030,0.01992708
108040,0.02093750
108050,0.01970833
108060,0.01856250
108070,0.01864583
108080,0.01920833
108090,0.01901042
108100,0.01809375
108110,0.02076042
108120,0.01944792
108130,0.02129167
108140,0.01776042
108150,0.01611458
108160,0.01901042
108170,0.01814583
108180,0.01993750
108190,0.01891667
108200,0.01987500
108210,0.01852083
108220,0.01995833
108230,0.01964583
108240,0.02007292
108250,0.02023958
108260,0.01937500
108270,0.02009375
108280,0.01845833
108290,0.01860417
108300,0.01992708
108310,0.02111458
108320,0.02118750
108330,0.02108333
108340,0.01931250
108350,0.01947917
108360,0.01909375
108370,0.01941667
108380,0.01906250
108390,0.01955208
108400,0.01819792
108410,0.02053125
108420,0.01947917
108430,0.01910417
108440,0.01845833
108450,0.01885417
108460,0.01937500
108470,0.01898958
108480,0.01838542
108490,0.02020833
108500,0.02032292
108510,0.01865625
108520,0.02038542
108530,0.02018750
108540,0.02079167
108550,0.01992708
108560,0.01945833
108570,0.02164583
108580,0.01772917
108590,0.01963542
108600,0.01846875
108610,0.01891667
108620,0.01957292
108630,0.01930208
108640,0.02086458
108650,0.01966667
108660,0.01991667
108670,0.02052083
108680,0.01991667
108690,0.02032292
108700,0.02046875
108710,0.01925000
108720,0.01912500
108730,0.02122917
108740,0.02066667
108750,0.01982292
108760,0.01994792
108770,0.01900000
108780,0.02017708
108790,0.01946875
108800,0.01954167
108810,0.01850000
108820,0.01863542
108830,0.01992708
108840,0.01847917
108850,0.02017708
108860,0.01977083
108870,0.01862500
108880,0.02029167
108890,0.01888542
108900,0.02045833
108910,0.01792708
108920,0.02053125
108930,0.01967708
108940,0.01851042
108950,0.01952083
108960,0.02146875
108970,0.02047917
108980,0.01946875
108990,0.01935417
109000,0.02057292
109010,0.01982292
109020,0.01968750
109030,0.02006250
109040,0.01909375
109050,0.02097917
109060,0.02013542
109070,0.02007292
109080,0.01909375
109090,0.01942708
109100,0.01889583
109110,0.01916667
109120,0.01893750
109130,0.02047917
109140,0.02003125
109150,0.01984375
109160,0.01851042
109170,0.01906250
109180,0.01946875
109190,0.02095833
109200,0.01956250
109210,0.01884375
109220,0.01777083
109230,0.01846875
109240,0.01984375
109250,0.02026042
109260,0.02015625
109270,0.01955208
109280,0.01864583
109290,0.01855208
109300,0.01989583
109310,0.01963542
109320,0.01935417
109330,0.01935417
109340,0.01920833
109350,0.02039583
109360,0.01857292
109370,0.01972917
109380,0.01779167
109390,0.01982292
109400,0.01989583
109410,0.01866667
109420,0.01892708
109430,0.01918750
109440,0.01887500
109450,0.01908333
109460,0.01993750
109470,0.02003125
109480,0.01938542
109490,0.01984375
109500,0.01937500
109510,0.01825000
109520,0.02032292
109530,0.01946875
109540,0.01997917
109550,0.01858333
109560,0.02079167
109570,0.01947917
109580,0.01846875
109590,0.02062500
109600,0.02015625
109610,0.01830208
109620,0.01907292
109630,0.01846875
109640,0.02020833
109650,0.01948958
109660,0.01932292
109670,0.02038542
109680,0.01763542
109690,0.01740625
109700,0.01997917
109710,0.01942708
109720,0.01957292
109730,0.02015625
109740,0.01967708
109750,0.02008333
109760,0.01931250
109770,0.01948958
109780,0.01910417
109790,0.02126042
109800,0.01987500
109810,0.01827083
109820,0.02015625
109830,0.01948958
109840,0.01847917
109850,0.01864583
109860,0.01965625
109870,0.01857292
109880,0.01984375
109890,0.01928125
109900,0.02014583
109910,0.01987500
109920,0.01969792
109930,0.01963542
109940,0.01902083
109950,0.01970833
109960,0.01903125
109970,0.02104167
109980,0.01917708
109990,0.01915625
110000,0.01960417
110010,0.01898958
110020,0.02056250
110030,0.01931250
110040,0.02103125
110050,0.01995833
110060,0.01967708
110070,0.02116667
110080,0.01729167
110090,0.01920833
110100,0.01815625
110110,0.02002083
110120,0.01913542
110130,0.01908333
110140,0.01926042
110150,0.01925000
110160,0.01977083
110170,0.02035417
110180,0.01934375
110190,0.02037500
110200,0.02130208
110210,0.02047917
110220,0.01964583
110230,0.01950000
110240,0.02005208
110250,0.01864583
110260,0.01898958
110270,0.01888542
110280,0.01867708
110290,0.01809375
110300,0.01964583
110310,0.01904167
110320,0.01909375
110330,0.02037500
110340,0.02029167
110350,0.01945833
110360,0.01794792
110370,0.01943750
110380,0.01882292
110390,0.02004167
110400,0.01919792
110410,0.01904167
110420,0.01859375
110430,0.01966667
110440,0.01920833
110450,0.01935417
110460,0.01905208
110470,0.01903125
110480,0.01870833
110490,0.02078125
110500,0.02047917
110510,0.01987500
110520,0.02131250
110530,0.01890625
110540,0.01909375
110550,0.02009375
110560,0.01709375
110570,0.01908333
110580,0.01975000
110590,0.01845833
110600,0.01834375
110610,0.01954167
110620,0.02111458
110630,0.01954167
110640,0.01926042
110650,0.02067708
110660,0.01990625
110670,0.01950000
110680,0.01889583
110690,0.01951042
110700,0.01932292
110710,0.01866667
110720,0.01902083
110730,0.01812500
110740,0.01971875
110750,0.01956250
110760,0.01927083
110770,0.02035417
110780,0.01928125
110790,0.01926042
110800,0.01942708
110810,0.01985417
110820,0.01796875
110830,0.01917708
110840,0.01982292
110850,0.02139583
110860,0.01937500
110870,0.02114583
110880,0.01915625
110890,0.01886458
110900,0.01858333
110910,0.01787500
110920,0.02036458
110930,0.01817708
110940,0.01913542
110950,0.02027083
110960,0.02017708
110970,0.02032292
110980,0.01944792
110990,0.01896875
111000,0.01912500
111010,0.02035417
111020,0.01851042
111030,0.02069792
111040,0.01818750
111050,0.01960417
111060,0.01878125
111070,0.01959375
111080,0.02035417
111090,0.01932292
111100,0.01923958
111110,0.01972917
111120,0.02083333
111130,0.01956250
111140,0.01979167
111150,0.01943750
111160,0.01947917
111170,0.01892708
111180,0.01837500
111190,0.01898958
111200,0.02059375
111210,0.01797917
111220,0.01969792
111230,0.01857292
111240,0.01937500
111250,0.02043750
111260,0.01959375
111270,0.02037500
111280,0.02029167
111290,0.01990625
111300,0.01917708
111310,0.02005208
111320,0.01869792
111330,0.02044792
111340,0.01908333
111350,0.01960417
111360,0.01880208
111370,0.02035417
111380,0.01948958
111390,0.01868750
111400,0.01871875
111410,0.01987500
111420,0.02016667
111430,0.01960417
111440,0.01994792
111450,0.02001042
111460,0.01992708
111470,0.01978125
111480,0.02045833
111490,0.01835417
111500,0.01961458
111510,0.02016667
111520,0.01968750
111530,0.01843750
111540,0.01998958
111550,0.02068750
111560,0.01893750
111570,0.02092708
111580,0.01996875
111590,0.01896875
111600,0.02037500
111610,0.02034375
111620,0.02109375
111630,0.01920833
111640,0.01886458
111650,0.01993750
111660,0.02150000
111670,0.01903125
111680,0.02043750
111690,0.01943750
111700,0.01994792
111710,0.02068750
111720,0.02075000
111730,0.01922917
111740,0.01907292
111750,0.01933333
111760,0.01973958
111770,0.01890625
111780,0.02052083
111790,0.01991667
111800,0.01795833
111810,0.02004167
111820,0.01966667
111830,0.02036458
111840,0.02100000
111850,0.01954167
111860,0.01786458
111870,0.01785417
111880,0.02064583
111890,0.01905208
111900,0.01895833
111910,0.02043750
111920,0.01998958
111930,0.01962500
111940,0.02058333
111950,0.01945833
111960,0.01885417
111970,0.01916667
111980,0.01839583
111990,0.01840625
112000,0.01896875
112010,0.02007292
112020,0.01839583
112030,0.01797917
112040,0.01844792
112050,0.02042708
112060,0.01941667
112070,0.02086458
112080,0.02062500
112090,0.01794792
112100,0.02112500
112110,0.01984375
112120,0.01969792
112130,0.01876042
112140,0.01878125
112150,0.02036458
112160,0.01822917
112170,0.01942708
112180,0.01956250
112190,0.01898958
112200,0.02157292
112210,0.01911458
112220,0.01995833
112230,0.01993750
112240,0.01921875
112250,0.01881250
112260,0.01827083
112270,0.01985417
112280,0.02019792
112290,0.02079167
112300,0.02023958
112310,0.02034375
112320,0.01967708
112330,0.01891667
112340,0.01981250
112350,0.01904167
112360,0.02076042
112370,0.01889583
112380,0.01922917
112390,0.01786458
112400,0.02027083
112410,0.01941667
112420,0.01981250
112430,0.02032292
112440,0.02033333
112450,0.02103125
112460,0.01891667
112470,0.01778125
112480,0.01916667
112490,0.01971875
112500,0.01909375
112510,0.01966667
112520,0.01931250
112530,0.01991667
112540,0.01998958
112550,0.02028125
112560,0.01968750
112570,0.01957292
112580,0.01840625
112590,0.02008333
112600,0.02019792
112610,0.01913542
112620,0.01913542
112630,0.01977083
112640,0.01989583
112650,0.01948958
112660,0.01843750
112670,0.01810417
112680,0.01798958
112690,0.01945833
112700,0.01935417
112710,0.01919792
112720,0.01784375
112730,0.02066667
112740,0.01880208
112750,0.01972917
112760,0.01855208
112770,0.02048958
112780,0.02073958
112790,0.02054167
112800,0.01952083
112810,0.01916667
112820,0.01930208
112830,0.02008333
112840,0.02018750
112850,0.01897917
112860,0.01877083
112870,0.02088542
112880,0.01966667
112890,0.01912500
112900,0.01937500
112910,0.01826042
112920,0.01972917
112930,0.01955208
112940,0.02155208
112950,0.01823958
112960,0.01945833
112970,0.01805208
112980,0.01906250
112990,0.01946875
113000,0.01793750
113010,0.01987500
113020,0.01960417
113030,0.01977083
113040,0.01950000
113050,0.01787500
113060,0.01908333
113070,0.01973958
113080,0.01978125
113090,0.02011458
113100,0.01895833
113110,0.02029167
113120,0.01886458
113130,0.02026042
113140,0.01983333
113150,0.01855208
113160,0.01951042
113170,0.02012500
113180,0.01998958
113190,0.01869792
113200,0.01868750
113210,0.01930208
113220,0.01930208
113230,0.02009375
113240,0.02008333
113250,0.01879167
113260,0.01881250
113270,0.02018750
113280,0.01898958
113290,0.02073958
113300,0.01901042
113310,0.01932292
113320,0.01810417
113330,0.01911458
113340,0.02047917
113350,0.01921875
113360,0.01942708
113370,0.01853125
113380,0.01865625
113390,0.02198958
113400,0.02144792
113410,0.01932292
113420,0.01880208
113430,0.02011458
113440,0.01950000
113450,0.02008333
113460,0.02048958
113470,0.01879167
113480,0.01902083
113490,0.01928125
113500,0.01977083
113510,0.01950000
113520,0.02003125
113530,0.01954167
113540,0.01984375
113550,0.01900000
113560,0.01937500
113570,0.01896875
113580,0.02038542
113590,0.02058333
113600,0.01911458
113610,0.01968750
113620,0.02015625
113630,0.01904167
113640,0.01880208
113650,0.01980208
113660,0.02177083
113670,0.02084375
113680,0.01996875
113690,0.01989583
113700,0.02020833
113710,0.01886458
113720,0.01946875
113730,0.01914583
113740,0.02169792
113750,0.02007292
113760,0.02013542
113770,0.02073958
113780,0.01825000
113790,0.01927083
113800,0.01992708
113810,0.02088542
113820,0.02200000
113830,0.01907292
113840,0.01969792
113850,0.01866667
113860,0.01933333
113870,0.01987500
113880,0.02097917
113890,0.02063542
113900,0.02147917
113910,0.02000000
113920,0.01786458
113930,0.02031250
113940,0.01932292
113950,0.01953125
113960,0.02041667
113970,0.01927083
113980,0.01825000
113990,0.01919792
114000,0.02054167
114010,0.01978125
114020,0.01845833
114030,0.01858333
114040,0.01956250
114050,0.01959375
114060,0.01904167
114070,0.01961458
114080,0.01992708
114090,0.01939583
114100,0.02091667
114110,0.01967708
114120,0.01927083
114130,0.02020833
114140,0.01928125
114150,0.01916667
114160,0.01907292
114170,0.01951042
114180,0.01972917
114190,0.01953125
114200,0.01900000
114210,0.01993750
114220,0.02005208
114230,0.02102083
114240,0.02036458
114250,0.01934375
114260,0.02002083
114270,0.01891667
114280,0.01950000
114290,0.01946875
114300,0.01966667
114310,0.01955208
114320,0.01957292
114330,0.02031250
114340,0.02190625
114350,0.01969792
114360,0.02056250
114370,0.02003125
114380,0.01867708
114390,0.02015625
114400,0.01876042
114410,0.02030208
114420,0.01992708
114430,0.02073958
114440,0.02134375
114450,0.01953125
114460,0.01941667
114470,0.01992708
114480,0.01757292
114490,0.02017708
114500,0.01904167
114510,0.01906250
114520,0.02081250
114530,0.01937500
114540,0.01937500
114550,0.01964583
114560,0.01941667
114570,0.02036458
114580,0.01964583
114590,0.02063542
114600,0.01901042
114610,0.01993750
114620,0.01985417
114630,0.01879167
114640,0.01981250
114650,0.01937500
114660,0.01901042
114670,0.01975000
114680,0.01984375
114690,0.01916667
114700,0.01848958
114710,0.01977083
114720,0.01969792
114730,0.01952083
114740,0.01892708
114750,0.01968750
114760,0.01877083
114770,0.02047917
114780,0.01904167
114790,0.01955208
114800,0.01944792
114810,0.01894792
114820,0.02004167
114830,0.02003125
114840,0.01939583
114850,0.01812500
114860,0.01989583
114870,0.01883333
114880,0.01933333
114890,0.01873958
114900,0.01884375
114910,0.01920833
114920,0.01896875
114930,0.01926042
114940,0.02002083
114950,0.01901042
114960,0.02110417
114970,0.02008333
114980,0.02123958
114990,0.02159375
115000,0.02052083
115010,0.01839583
115020,0.02077083
115030,0.02121875
115040,0.02114583
115050,0.01903125
115060,0.01816667
115070,0.01920833
115080,0.01992708
115090,0.01959375
115100,0.02008333
115110,0.01950000
115120,0.01919792
115130,0.01856250
115140,0.01907292
115150,0.02051042
115160,0.01971875
115170,0.01926042
115180,0.02023958
115190,0.01969792
115200,0.01937500
115210,0.01921875
115220,0.01994792
115230,0.01822917
115240,0.01935417
115250,0.01931250
115260,0.02058333
115270,0.02063542
115280,0.01888542
115290,0.01976042
115300,0.01889583
115310,0.01879167
115320,0.01890625
115330,0.02142708
115340,0.01842708
115350,0.01955208
115360,0.01975000
115370,0.02048958
115380,0.01932292
115390,0.01752083
115400,0.01969792
115410,0.01911458
115420,0.01896875
