temp_idx,E,M
0,-1.11433914,0.30519651
1,-1.07732277,0.26621772
2,-1.04166738,0.21426999
3,-1.00092320,0.13473608
4,-0.96492912,0.01011859
5,-0.93814898,0.00816298
6,-0.91841937,0.00563563
7,-0.89854262,0.00569491
8,-0.87961211,0.00208432
9,-0.86408570,0.00133061
10,-0.84833157,0.00294568
11,-0.83309597,0.00178039
12,-0.82050139,0.00164344
13,-0.80693075,0.00119741
14,-0.79591562,0.00322329
15,-0.78410168,0.00265796
0,-1.11420536,0.30250738
1,-1.07710530,0.26736950
2,-1.04171255,0.21738726
3,-1.00120973,0.13637578
4,-0.96469337,0.01113417
5,-0.93873497,0.00165348
6,-0.91736234,0.00562912
7,-0.89819780,0.00355318
8,-0.87979588,0.00143752
9,-0.86394542,0.00326128
10,-0.84842054,0.00226080
11,-0.83403805,0.00162496
12,-0.82084915,0.00299881
13,-0.80641795,0.00283568
14,-0.79615523,0.00147420
15,-0.78378387,0.00118241
0,-1.11444453,0.30265037
1,-1.07778178,0.26044893
2,-1.04190706,0.21504780
3,-1.00170794,0.13144455
4,-0.96441386,0.01638876
5,-0.93889854,0.00739354
6,-0.91748561,0.00454833
7,-0.89826452,0.00314341
8,-0.88016989,0.00565936
9,-0.86406157,0.00396460
10,-0.84875525,0.00344580
11,-0.83368514,0.00175075
12,-0.82144441,0.00291179
13,-0.80643856,0.00280298
14,-0.79577108,0.00073854
15,-0.78376241,0.00269403
0,-1.11431380,0.30118072
1,-1.07786506,0.26328493
2,-1.04136029,0.21397108
3,-1.00183296,0.13286197
4,-0.96448800,0.01659948
5,-0.93909245,0.00744023
6,-0.91813153,0.00179444
7,-0.89793782,0.00614552
8,-0.88022250,0.00219138
9,-0.86422102,0.00601796
10,-0.84927420,0.00232969
11,-0.83426901,0.00220938
12,-0.82085147,0.00173113
13,-0.80647203,0.00154586
14,-0.79572332,0.00361906
15,-0.78356558,0.00154523
0,-1.11459097,0.30428990
1,-1.07910522,0.26767510
2,-1.04184199,0.21488537
3,-1.00184426,0.13219388
4,-0.96428906,0.01523022
5,-0.93939961,0.00499224
6,-0.91831144,0.00611216
7,-0.89834540,0.00228193
8,-0.88037399,0.00355228
9,-0.86443321,0.00220332
10,-0.84872321,0.00310705
11,-0.83356366,0.00149782
12,-0.82068371,0.00299114
13,-0.80681788,0.00274316
14,-0.79602024,0.00068593
15,-0.78359979,0.00164224
0,-1.11454070,0.30411874
1,-1.07886717,0.26586385
2,-1.04138075,0.21633474
3,-1.00164358,0.13141591
4,-0.96409476,0.01371257
5,-0.93984107,0.00120118
6,-0.91789544,0.00338171
7,-0.89868149,0.00333500
8,-0.88012716,0.00579261
9,-0.86472082,0.00308971
10,-0.84871538,0.00227536
11,-0.83395572,0.00398339
12,-0.82138380,0.00151323
13,-0.80734741,0.00254426
14,-0.79667032,0.00088186
15,-0.78327007,0.00121560
0,-1.11427043,0.30432636
1,-1.07886940,0.26200923
2,-1.04147727,0.21718032
3,-1.00171634,0.13794709
4,-0.96399120,0.01456860
5,-0.93939818,0.00664501
6,-0.91830652,0.00606809
7,-0.89862659,0.00541026
8,-0.88024096,0.00327874
9,-0.86506699,0.00083584
10,-0.84867381,0.00232481
11,-0.83393797,0.00148198
12,-0.82121100,0.00185486
13,-0.80762099,0.00286588
14,-0.79659826,0.00114378
15,-0.78280876,0.00192534
0,-1.11410404,0.29998557
1,-1.07870998,0.26345371
2,-1.04235656,0.21291672
3,-1.00120159,0.13898694
4,-0.96449514,0.00972254
5,-0.93931847,0.00647180
6,-0.91823214,0.00415419
7,-0.89839716,0.00259419
8,-0.88042330,0.00447587
9,-0.86491028,0.00280745
10,-0.84938483,0.00245120
11,-0.83399878,0.00297048
12,-0.82105704,0.00273101
13,-0.80739411,0.00241555
14,-0.79659302,0.00082373
15,-0.78293298,0.00135736
0,-1.11383879,0.30011967
1,-1.07925057,0.26699622
2,-1.04243986,0.21877180
3,-1.00131938,0.13523522
4,-0.96484903,0.01207717
5,-0.93977546,0.00388387
6,-0.91797403,0.00797181
7,-0.89812798,0.00502318
8,-0.88071437,0.00100090
9,-0.86476038,0.00370328
10,-0.84891895,0.00346935
11,-0.83390851,0.00203449
12,-0.82133634,0.00207299
13,-0.80732259,0.00096824
14,-0.79652095,0.00093659
15,-0.78404047,0.00190423
0,-1.11326625,0.29851051
1,-1.07855241,0.26844344
2,-1.04257455,0.21901779
3,-1.00091733,0.12456167
4,-0.96368020,0.01036181
5,-0.94000142,0.00328681
6,-0.91867135,0.00563341
7,-0.89800770,0.00328409
8,-0.88134652,0.00325433
9,-0.86404821,0.00119848
10,-0.84910043,0.00531234
11,-0.83393839,0.00091562
12,-0.82148380,0.00216688
13,-0.80796743,0.00281855
14,-0.79670103,0.00188997
15,-0.78429066,0.00149924
0,-1.11324918,0.29903206
1,-1.07843043,0.27009829
2,-1.04283421,0.22101089
3,-1.00066185,0.12449009
4,-0.96444653,0.01092814
5,-0.93962378,0.00080477
6,-0.91799161,0.00526763
7,-0.89803731,0.00239740
8,-0.88082826,0.00212044
9,-0.86340608,0.00325486
10,-0.84862683,0.00168198
11,-0.83336314,0.00163127
12,-0.82121904,0.00273654
13,-0.80804779,0.00224544
14,-0.79594301,0.00110897
15,-0.78421965,0.00073613
0,-1.11401972,0.29918347
1,-1.07832953,0.26830989
2,-1.04266923,0.22006321
3,-1.00099507,0.12336038
4,-0.96433978,0.00882130
5,-0.93954206,0.00962432
6,-0.91844463,0.00296226
7,-0.89748761,0.00465088
8,-0.88107286,0.00278195
9,-0.86396172,0.00525711
10,-0.84905400,0.00222298
11,-0.83370195,0.00126535
12,-0.82141112,0.00175755
13,-0.80802538,0.00102170
14,-0.79593968,0.00138597
15,-0.78483647,0.00083321
0,-1.11383214,0.29959242
1,-1.07787812,0.26926341
2,-1.04250546,0.22123104
3,-1.00085266,0.12482706
4,-0.96395108,0.00249761
5,-0.93933717,0.01066489
6,-0.91863114,0.00245463
7,-0.89817101,0.00602625
8,-0.88075363,0.00123663
9,-0.86472627,0.00082768
10,-0.84838338,0.00292855
11,-0.83464065,0.00154576
12,-0.82133879,0.00104457
13,-0.80817155,0.00084024
14,-0.79530960,0.00272609
15,-0.78473385,0.00157511
0,-1.11349971,0.29956388
1,-1.07740361,0.26552821
2,-1.04260379,0.21662054
3,-1.00159853,0.12333367
4,-0.96416611,0.00575855
5,-0.93962296,0.01149214
6,-0.91804797,0.00314762
7,-0.89798337,0.00201670
8,-0.88120784,0.00380883
9,-0.86440576,0.00176965
10,-0.84859848,0.00345032
11,-0.83446279,0.00196307
12,-0.82124608,0.00174534
13,-0.80769371,0.00133645
14,-0.79563126,0.00191003
15,-0.78499068,0.00107445
0,-1.11391373,0.30161731
1,-1.07746452,0.26548885
2,-1.04296201,0.21079710
3,-1.00167276,0.12546317
4,-0.96422274,0.00465922
5,-0.93910272,0.00837542
6,-0.91808669,0.00332476
7,-0.89696393,0.00440120
8,-0.88151430,0.00296015
9,-0.86453594,0.00374830
10,-0.84907298,0.00225484
11,-0.83448084,0.00268704
12,-0.82087610,0.00271881
13,-0.80867147,0.00137767
14,-0.79617880,0.00083066
15,-0.78476660,0.00184781
0,-1.11398890,0.30037884
1,-1.07768528,0.26480605
2,-1.04244167,0.21255109
3,-1.00150205,0.12686427
4,-0.96431995,0.00604290
5,-0.93943191,0.00713135
6,-0.91879574,0.00291962
7,-0.89680630,0.00568280
8,-0.88199137,0.00288726
9,-0.86497920,0.00457833
10,-0.84921976,0.00298063
11,-0.83482535,0.00157701
12,-0.82045748,0.00244618
13,-0.80807428,0.00074408
14,-0.79620160,0.00227285
15,-0.78433295,0.00096303
0,-1.11391075,0.29679828
1,-1.07762597,0.26228277
2,-1.04174804,0.21203171
3,-1.00155112,0.13135660
4,-0.96433478,0.01109809
5,-0.93949916,0.00798224
6,-0.91941594,0.00396452
7,-0.89753353,0.00271644
8,-0.88160921,0.00733650
9,-0.86546086,0.00353807
10,-0.84894918,0.00209517
11,-0.83505727,0.00130934
12,-0.82067446,0.00248673
13,-0.80813324,0.00091893
14,-0.79599102,0.00294843
15,-0.78337005,0.00095230
0,-1.11334202,0.29916705
1,-1.07724597,0.26133316
2,-1.04245033,0.21563526
3,-1.00075912,0.13109767
4,-0.96434314,0.01197450
5,-0.93916562,0.00775118
6,-0.91920086,0.00270280
7,-0.89783780,0.00128243
8,-0.88186850,0.00279406
9,-0.86416125,0.00336379
10,-0.84828173,0.00232214
11,-0.83534836,0.00115251
12,-0.82049658,0.00159076
13,-0.80803303,0.00120282
14,-0.79572392,0.00125352
15,-0.78396041,0.00125008
0,-1.11264885,0.30283383
1,-1.07690278,0.26235339
2,-1.04213071,0.21547928
3,-1.00060807,0.13455936
4,-0.96511151,0.01436789
5,-0.93926970,0.00834833
6,-0.91915205,0.00440534
7,-0.89799125,0.00424127
8,-0.88187680,0.00274954
9,-0.86422089,0.00418183
10,-0.84878562,0.00217446
11,-0.83562190,0.00068077
12,-0.82016997,0.00257638
13,-0.80826822,0.00093257
14,-0.79508838,0.00086383
15,-0.78354562,0.00068631
0,-1.11336759,0.30467505
1,-1.07718603,0.26423389
2,-1.04261395,0.22184184
3,-1.00011830,0.12952139
4,-0.96502825,0.01560801
5,-0.93913185,0.00247170
6,-0.91893530,0.00522247
7,-0.89775403,0.00345944
8,-0.88174314,0.00510885
9,-0.86418961,0.00332141
10,-0.84865674,0.00244386
11,-0.83522656,0.00221214
12,-0.82029574,0.00140367
13,-0.80780912,0.00300862
14,-0.79477054,0.00184356
15,-0.78328971,0.00063307
0,-1.11291265,0.30347561
1,-1.07738047,0.26124165
2,-1.04194397,0.21643252
3,-1.00055179,0.13077319
4,-0.96520281,0.01215835
5,-0.93906113,0.00845237
6,-0.91895058,0.00543890
7,-0.89777775,0.00354199
8,-0.88107949,0.00369915
9,-0.86386337,0.00224905
10,-0.84866786,0.00256319
11,-0.83543503,0.00123525
12,-0.82057235,0.00238026
13,-0.80803394,0.00240286
14,-0.79530581,0.00194513
15,-0.78357343,0.00092564
0,-1.11327228,0.30040757
1,-1.07781798,0.26478887
2,-1.04218835,0.21418333
3,-1.00073705,0.13037865
4,-0.96512689,0.00489016
5,-0.93919937,0.00678660
6,-0.91808515,0.00542181
7,-0.89794354,0.00188862
8,-0.88075959,0.00367214
9,-0.86409975,0.00232161
10,-0.84928980,0.00351589
11,-0.83531012,0.00297907
12,-0.82038213,0.00182294
13,-0.80760447,0.00093443
14,-0.79585119,0.00162780
15,-0.78344073,0.00384527
0,-1.11340315,0.30347703
1,-1.07699831,0.26463704
2,-1.04228697,0.21534384
3,-1.00193010,0.12689163
4,-0.96505634,0.00930085
5,-0.93968698,0.00403552
6,-0.91897286,0.00483531
7,-0.89840001,0.00354938
8,-0.88081992,0.00362234
9,-0.86391359,0.00242590
10,-0.84889136,0.00179656
11,-0.83432462,0.00201097
12,-0.82038863,0.00250129
13,-0.80764439,0.00128118
14,-0.79577837,0.00110685
15,-0.78275721,0.00090520
0,-1.11295191,0.30187214
1,-1.07730631,0.26109856
2,-1.04205417,0.21081480
3,-1.00166470,0.12993479
4,-0.96500130,0.01279957
5,-0.93938166,0.00073442
6,-0.91889046,0.00485523
7,-0.89798790,0.00297115
8,-0.88076099,0.00482299
9,-0.86388809,0.00163495
10,-0.84900933,0.00239563
11,-0.83441546,0.00133418
12,-0.81960048,0.00232828
13,-0.80854994,0.00315736
14,-0.79601689,0.00101318
15,-0.78318853,0.00149156
0,-1.11317334,0.30088983
1,-1.07715472,0.26330628
2,-1.04191813,0.21347245
3,-1.00104895,0.13377538
4,-0.96470971,0.01113076
5,-0.93960146,0.00749208
6,-0.91860807,0.00842523
7,-0.89772982,0.00300388
8,-0.88089417,0.00259242
9,-0.86437582,0.00333644
10,-0.84882917,0.00135167
11,-0.83379808,0.00211026
12,-0.82002214,0.00349821
13,-0.80736698,0.00206433
14,-0.79597583,0.00241439
15,-0.78325599,0.00097876
0,-1.11309427,0.30047890
1,-1.07694077,0.26449204
2,-1.04109892,0.21594513
3,-1.00117330,0.13338365
4,-0.96434618,0.01775642
5,-0.93974597,0.00579801
6,-0.91847638,0.00730131
7,-0.89754828,0.00335766
8,-0.88051426,0.00626160
9,-0.86436513,0.00426444
10,-0.84914919,0.00423954
11,-0.83370277,0.00207764
12,-0.82019196,0.00113957
13,-0.80714159,0.00174665
14,-0.79617173,0.00097858
15,-0.78333387,0.00170598
0,-1.11413085,0.30747702
1,-1.07764648,0.26472757
2,-1.04113812,0.21287065
3,-1.00071095,0.13156860
4,-0.96443365,0.01198340
5,-0.93980258,0.00561578
6,-0.91818322,0.00269069
7,-0.89722459,0.00211467
8,-0.88076361,0.00277513
9,-0.86488438,0.00396296
10,-0.84865583,0.00229920
11,-0.83363487,0.00095885
12,-0.82066097,0.00116859
13,-0.80746324,0.00103459
14,-0.79619598,0.00112157
15,-0.78378803,0.00149291
0,-1.11464276,0.30575842
1,-1.07796015,0.26335658
2,-1.04099048,0.21353151
3,-1.00086130,0.12814536
4,-0.96401418,0.01302152
5,-0.93935153,0.00630601
6,-0.91762800,0.00172113
7,-0.89719805,0.00267818
8,-0.88091192,0.00407951
9,-0.86425243,0.00270413
10,-0.84873546,0.00239533
11,-0.83453738,0.00161873
12,-0.82110961,0.00302088
13,-0.80789964,0.00139245
14,-0.79599086,0.00174580
15,-0.78381687,0.00185218
0,-1.11487085,0.30321326
1,-1.07751756,0.26183498
2,-1.04080695,0.22136249
3,-1.00113890,0.13045274
4,-0.96423689,0.01021573
5,-0.93936587,0.00492835
6,-0.91773726,0.00628315
7,-0.89734202,0.00243852
8,-0.88118391,0.00090058
9,-0.86406761,0.00486304
10,-0.84873720,0.00276844
11,-0.83450676,0.00212328
12,-0.82075991,0.00101615
13,-0.80743208,0.00179685
14,-0.79555376,0.00120055
15,-0.78342824,0.00123611
0,-1.11467102,0.30274240
1,-1.07752291,0.26363997
2,-1.04087700,0.21591885
3,-1.00045212,0.13102201
4,-0.96409191,0.00790453
5,-0.93926875,0.00400630
6,-0.91825681,0.00357652
7,-0.89717934,0.00518895
8,-0.88099376,0.00247433
9,-0.86436611,0.00264774
10,-0.84888982,0.00322938
11,-0.83430457,0.00256744
12,-0.82073507,0.00212348
13,-0.80742899,0.00190627
14,-0.79467138,0.00239520
15,-0.78346822,0.00227401
0,-1.11432745,0.30121441
1,-1.07751602,0.26336127
2,-1.04151138,0.21951746
3,-1.00074862,0.13397567
4,-0.96474335,0.00904731
5,-0.93872883,0.00524687
6,-0.91769238,0.00617550
7,-0.89629177,0.00034372
8,-0.88043110,0.00366206
9,-0.86463489,0.00045113
10,-0.84872170,0.00085484
11,-0.83458806,0.00212425
12,-0.82002698,0.00121302
13,-0.80631580,0.00247482
14,-0.79565109,0.00159161
15,-0.78310184,0.00174992
0,-1.11427013,0.29886387
1,-1.07730534,0.26457678
2,-1.04213041,0.21936516
3,-1.00020859,0.12851862
4,-0.96453019,0.01153577
5,-0.93915862,0.00470685
6,-0.91781966,0.00447029
7,-0.89688552,0.00416635
8,-0.88072173,0.00316865
9,-0.86377567,0.00060596
10,-0.84903233,0.00238502
11,-0.83446095,0.00135339
12,-0.81987744,0.00161897
13,-0.80669631,0.00192412
14,-0.79539045,0.00089457
15,-0.78323742,0.00083062
0,-1.11372196,0.30307416
1,-1.07822511,0.26251158
2,-1.04165608,0.21460372
3,-0.99933646,0.12188330
4,-0.96561363,0.00465115
5,-0.93872823,0.00769937
6,-0.91777748,0.00233309
7,-0.89784611,0.00392261
8,-0.88081728,0.00351695
9,-0.86429343,0.00097504
10,-0.84895218,0.00193780
11,-0.83469268,0.00073047
12,-0.82033798,0.00120391
13,-0.80647300,0.00341921
14,-0.79488138,0.00296962
15,-0.78305795,0.00259803
0,-1.11341545,0.30017622
1,-1.07893186,0.26466031
2,-1.04134211,0.21059603
3,-0.99943373,0.12672216
4,-0.96557948,0.00760219
5,-0.93882457,0.00423599
6,-0.91838291,0.00334594
7,-0.89846140,0.00479027
8,-0.88162677,0.00438277
9,-0.86442883,0.00191225
10,-0.84862345,0.00163369
11,-0.83465934,0.00114185
12,-0.82048268,0.00247401
13,-0.80662131,0.00109485
14,-0.79471104,0.00128754
15,-0.78320854,0.00116348
0,-1.11331030,0.30096450
1,-1.07885262,0.26140025
2,-1.04164955,0.21304650
3,-0.99975618,0.12910567
4,-0.96595374,0.00710404
5,-0.93869010,0.00473199
6,-0.91861690,0.00825343
7,-0.89857570,0.00477556
8,-0.88090787,0.00203093
9,-0.86471961,0.00326173
10,-0.84853459,0.00306031
11,-0.83419747,0.00200134
12,-0.82051328,0.00169641
13,-0.80685379,0.00097093
14,-0.79449872,0.00176599
15,-0.78300371,0.00138153
0,-1.11233446,0.29876286
1,-1.07890969,0.26569640
2,-1.04104295,0.21251103
3,-0.99970595,0.12824442
4,-0.96535251,0.01465226
5,-0.93859316,0.01193691
6,-0.91884942,0.00337350
7,-0.89889674,0.00140742
8,-0.88089630,0.00199991
9,-0.86531483,0.00268376
10,-0.84776712,0.00453636
11,-0.83459870,0.00193341
12,-0.82086229,0.00187705
13,-0.80717918,0.00085332
14,-0.79518052,0.00188312
15,-0.78338408,0.00242264
0,-1.11194888,0.30016062
1,-1.07881674,0.26481034
2,-1.04150730,0.21245749
3,-0.99918144,0.12786200
4,-0.96579840,0.00970893
5,-0.93815469,0.00614964
6,-0.91829319,0.00125515
7,-0.89865291,0.00582308
8,-0.88044167,0.00267309
9,-0.86587316,0.00284736
10,-0.84777094,0.00291430
11,-0.83453442,0.00195431
12,-0.82121254,0.00410700
13,-0.80742592,0.00179512
14,-0.79493993,0.00321357
15,-0.78352959,0.00183134
0,-1.11121231,0.30102389
1,-1.07909935,0.25938798
2,-1.04131309,0.21249095
3,-0.99950236,0.12747202
4,-0.96532178,0.01289703
5,-0.93877514,0.00384687
6,-0.91807560,0.00450125
7,-0.89824386,0.00275230
8,-0.88021395,0.00417018
9,-0.86595273,0.00476825
10,-0.84799292,0.00132471
11,-0.83451352,0.00239596
12,-0.82087141,0.00167346
13,-0.80678477,0.00299343
14,-0.79464760,0.00252909
15,-0.78332765,0.00184557
0,-1.11153941,0.30275972
1,-1.07983836,0.26484327
2,-1.04102659,0.21380701
3,-0.99925688,0.12718074
4,-0.96527297,0.01401810
5,-0.93847432,0.00887665
6,-0.91841231,0.00455594
7,-0.89798685,0.00247035
8,-0.87968919,0.00244902
9,-0.86519934,0.00440502
10,-0.84810544,0.00153758
11,-0.83426398,0.00183828
12,-0.82048394,0.00132915
13,-0.80731302,0.00324874
14,-0.79474737,0.00229053
15,-0.78373461,0.00204620
0,-1.11203336,0.30211039
1,-1.07929502,0.26607729
2,-1.04107466,0.21727477
3,-0.99860478,0.12575195
4,-0.96450246,0.01563802
5,-0.93889590,0.00462174
6,-0.91791480,0.00962738
7,-0.89783620,0.00097753
8,-0.87972908,0.00280617
9,-0.86459661,0.00105727
10,-0.84867398,0.00142561
11,-0.83455283,0.00141606
12,-0.82094662,0.00109554
13,-0.80727006,0.00214701
14,-0.79504443,0.00158947
15,-0.78368663,0.00107651
0,-1.11285308,0.30307634
1,-1.07901851,0.26542502
2,-1.04106762,0.21629820
3,-0.99925537,0.12836117
4,-0.96433810,0.01485518
5,-0.93862758,0.00397957
6,-0.91803456,0.00558018
7,-0.89826313,0.00295717
8,-0.88000127,0.00265873
9,-0.86376106,0.00133977
10,-0.84854133,0.00081487
11,-0.83457860,0.00160790
12,-0.82110103,0.00178951
13,-0.80756490,0.00174086
14,-0.79490146,0.00095076
15,-0.78393256,0.00264137
0,-1.11323192,0.30240074
1,-1.07851944,0.26325409
2,-1.04116162,0.21445445
3,-0.99888482,0.12196015
4,-0.96482739,0.01352774
5,-0.93883329,0.00427626
6,-0.91725620,0.00062053
7,-0.89770386,0.00712366
8,-0.88135489,0.00250199
9,-0.86357173,0.00091347
10,-0.84856111,0.00238293
11,-0.83434860,0.00087475
12,-0.82128885,0.00306027
13,-0.80766441,0.00052216
14,-0.79498389,0.00138774
15,-0.78431939,0.00104008
0,-1.11317880,0.30169185
1,-1.07808321,0.26313559
2,-1.04100929,0.21891260
3,-0.99957345,0.12205888
4,-0.96515659,0.01489230
5,-0.93944849,0.00484468
6,-0.91646327,0.00309569
7,-0.89741408,0.00317111
8,-0.88073189,0.00319255
9,-0.86459225,0.00327006
10,-0.84849499,0.00374987
11,-0.83490080,0.00142009
12,-0.82089226,0.00221598
13,-0.80720053,0.00200949
14,-0.79503337,0.00204050
15,-0.78385280,0.00115633
0,-1.11304370,0.30387759
1,-1.07799747,0.26333949
2,-1.04086124,0.21883456
3,-0.99937816,0.12446403
4,-0.96521968,0.01655353
5,-0.93982179,0.00474465
6,-0.91725957,0.00491482
7,-0.89776220,0.00609363
8,-0.88128561,0.00242154
9,-0.86426474,0.00132241
10,-0.84787943,0.00179661
11,-0.83431428,0.00088074
12,-0.82088644,0.00187157
13,-0.80762074,0.00323693
14,-0.79558291,0.00258232
15,-0.78405082,0.00146461
0,-1.11324499,0.30211072
1,-1.07899923,0.26585551
2,-1.04104202,0.21908098
3,-0.99888680,0.12346329
4,-0.96495934,0.01172245
5,-0.93969143,0.00765161
6,-0.91691661,0.00604347
7,-0.89806642,0.00432970
8,-0.88158530,0.00198062
9,-0.86419958,0.00230620
10,-0.84823384,0.00218302
11,-0.83430964,0.00150259
12,-0.82125906,0.00186047
13,-0.80754960,0.00211667
14,-0.79595845,0.00096329
15,-0.78353359,0.00173474
0,-1.11386992,0.30126854
1,-1.07979069,0.26657263
2,-1.04061672,0.21169814
3,-0.99942171,0.12552868
4,-0.96463051,0.01683849
5,-0.93901199,0.00682097
6,-0.91687755,0.00098714
7,-0.89919661,0.00335719
8,-0.88163132,0.00447072
9,-0.86422159,0.00329099
10,-0.84815462,0.00293874
11,-0.83429591,0.00197719
12,-0.82128142,0.00174516
13,-0.80791782,0.00282601
14,-0.79607228,0.00144728
15,-0.78378062,0.00184396
0,-1.11340532,0.30562913
1,-1.07967646,0.26506315
2,-1.04014689,0.21315703
3,-0.99942418,0.13103031
4,-0.96442558,0.01352094
5,-0.93893385,0.00614769
6,-0.91698511,0.00377717
7,-0.89945123,0.00251468
8,-0.88160099,0.00345403
9,-0.86369793,0.00274139
10,-0.84770401,0.00468552
11,-0.83474798,0.00245472
12,-0.82057510,0.00128498
13,-0.80753107,0.00083015
14,-0.79619976,0.00167607
15,-0.78332143,0.00245601
0,-1.11355842,0.30412176
1,-1.07924248,0.26583707
2,-1.04068784,0.21497733
3,-1.00007739,0.13159810
4,-0.96438804,0.01670037
5,-0.93933267,0.00634734
6,-0.91754198,0.00410321
7,-0.89966616,0.00160278
8,-0.88122891,0.00251714
9,-0.86315957,0.00369641
10,-0.84815375,0.00130407
11,-0.83467062,0.00297987
12,-0.82121568,0.00174246
13,-0.80806861,0.00143572
14,-0.79552721,0.00206103
15,-0.78360310,0.00061099
0,-1.11375090,0.30053896
1,-1.07946923,0.26686448
2,-1.04047209,0.21200514
3,-1.00059963,0.13155094
4,-0.96436311,0.01093146
5,-0.93976549,0.00634149
6,-0.91837645,0.00645523
7,-0.89970744,0.00441305
8,-0.88092194,0.00346829
9,-0.86359703,0.00163561
10,-0.84830698,0.00271736
11,-0.83491450,0.00095230
12,-0.82136775,0.00215075
13,-0.80834537,0.00182895
14,-0.79542408,0.00172539
15,-0.78318764,0.00093012
0,-1.11426431,0.29951324
1,-1.07944468,0.26819429
2,-1.04084937,0.21507526
3,-1.00050723,0.12715319
4,-0.96415488,0.01359745
5,-0.93927988,0.00576459
6,-0.91837568,0.00263520
7,-0.89921664,0.00517441
8,-0.88090350,0.00261710
9,-0.86407743,0.00294246
10,-0.84839113,0.00095998
11,-0.83441716,0.00198292
12,-0.82079989,0.00216068
13,-0.80793537,0.00277949
14,-0.79512540,0.00210327
15,-0.78336493,0.00067854
0,-1.11317916,0.30162348
1,-1.07924462,0.26600335
2,-1.04096817,0.21430871
3,-1.00137174,0.13029967
4,-0.96431576,0.00742780
5,-0.93899014,0.00446283
6,-0.91851673,0.00428879
7,-0.89925051,0.00315326
8,-0.88165512,0.00196708
9,-0.86430315,0.00176249
10,-0.84832537,0.00224531
11,-0.83474453,0.00225976
12,-0.82124565,0.00274291
13,-0.80821369,0.00112264
14,-0.79468611,0.00200576
15,-0.78406109,0.00160028
0,-1.11270941,0.30214946
1,-1.07930680,0.26502838
2,-1.04198904,0.21648637
3,-1.00206194,0.13084610
4,-0.96374606,0.00658011
5,-0.93873778,0.00810843
6,-0.91880119,0.00431483
7,-0.89871714,0.00266977
8,-0.88202370,0.00105131
9,-0.86364917,0.00265133
10,-0.84834070,0.00213848
11,-0.83485009,0.00313769
12,-0.82118753,0.00319768
13,-0.80843581,0.00078718
14,-0.79440748,0.00268531
15,-0.78457140,0.00117996
0,-1.11214214,0.30397930
1,-1.07876296,0.26728239
2,-1.04230899,0.21765151
3,-1.00188508,0.12889568
4,-0.96367560,0.01082168
5,-0.93847525,0.00515773
6,-0.91880400,0.00126960
7,-0.89855959,0.00150693
8,-0.88156439,0.00557276
9,-0.86332427,0.00104790
